"","gvkey","viol","Date","gvkey.1","datadate.1","fyearq","fqtr","indfmt","consol","popsrc","datafmt","curcdq","datacqtr","datafqtr","actq","atq","cheq","cshoq","dlcq","dlttq","lctq","ltq","oibdpq","ppentq","saleq","seqq","txditcq","aqcy","capxy","prstkcy","costat","dvpspq","dvpsxq","prccq","Index.1","datacqtr","gvkey","websiteSEC","cikSEC","formtype","nameSEC","date.rep","date.fil"
"2131",30451,1,"30.09.2004",30451,"30.09.2004",2004,3,"INDL","C","D","STD","USD","2004Q3","2004Q3",25.362,63.91,3.514,22.307,15.848,9.004,29.43,47.102,1.635,12.554,19.515,16.808,0,0,1.071,0,"I",0,0,2.75,42147,"2004Q3",30451,"http://www.sec.gov/Archives/edgar/data/922814/0000950134-05-017555.txt",922814,"10-Q","VIRBAC CORP","30.09.2004","12.09.2005"
"2132",30451,1,"31.12.2004",30451,"31.12.2004",2004,4,"INDL","C","D","STD","USD","2004Q4","2004Q4",23.201,61.056,3.717,22.313,14.407,9.003,25.888,43.363,2.245,12.377,17.916,17.693,0,0,1.323,0,"I",0,0,3.35,42148,"2004Q4",30451,"http://www.sec.gov/Archives/edgar/data/922814/0000950134-05-016903.txt",922814,"10-K","VIRBAC CORP","31.12.2004","30.08.2005"
"2133",30463,1,"29.02.2004",30463,"29.02.2004",2004,2,"INDL","C","D","STD","USD","2004Q1","2004Q2",NA,502.917,6.714,14.599,31.027,127.01,NA,382.345,11.27,209.146,166.561,120.572,14.504,0,18.192,0,"A",0,0,17.06,42155,"2004Q1",30463,"http://www.sec.gov/Archives/edgar/data/923120/0000891020-04-000367.txt",923120,"10-Q","GREENBRIER COMPANIES INC","29.02.2004","14.04.2004"
"2134",30463,1,"31.05.2004",30463,"31.05.2004",2004,3,"INDL","C","D","STD","USD","2004Q2","2004Q3",NA,486.027,15.619,14.661,24.362,122.141,NA,357.343,18.566,218.435,225.292,128.684,18.058,0,33.277,0,"A",0,0,17.23,42156,"2004Q2",30463,"http://www.sec.gov/Archives/edgar/data/923120/0000950124-04-003167.txt",923120,"10-Q","GREENBRIER COMPANIES INC","31.05.2004","14.07.2004"
"2135",30558,1,"30.06.2007",30558,"30.06.2007",2007,2,"INDL","C","D","STD","USD","2007Q2","2007Q2",145.975,194.964,8.564,11.555,1.594,4.739,65.691,70.43,9.412,31.894,108.825,124.534,0,0,5.828,0,"A",0,0,25.1,42250,"2007Q2",30558,"http://www.sec.gov/Archives/edgar/data/924822/0001188112-07-002390.txt",924822,"10-Q","MILLER INDUSTRIES INC /TN/","30.06.2007","07.08.2007"
"2136",30558,1,"30.09.2007",30558,"30.09.2007",2007,3,"INDL","C","D","STD","USD","2007Q3","2007Q3",136.655,185.164,11.304,11.588,1.602,4.319,52.086,56.405,7.292,32.885,92.692,128.759,0,0,7.401,0,"A",0,0,17.12,42251,"2007Q3",30558,"http://www.sec.gov/Archives/edgar/data/924822/0001188112-07-003268.txt",924822,"10-Q","MILLER INDUSTRIES INC /TN/","30.09.2007","08.11.2007"
"2137",30559,1,"31.03.2006",30559,"31.03.2006",2006,1,"INDL","C","D","STD","USD","2006Q1","2006Q1",232.752,1248.204,34.468,31.777,773.38,322.126,1075.606,1419.575,166.399,668.647,694.367,-171.371,0.07,0.243,8.983,0,"I",0,0,3.02,42261,"2006Q1",30559,"http://www.sec.gov/Archives/edgar/data/925178/0000925178-06-000019.txt",925178,"10-Q","MOVIE GALLERY INC","02.04.2006","12.05.2006"
"2138",30559,1,"30.06.2007",30559,"30.06.2007",2007,2,"INDL","C","D","STD","USD","2007Q2","2007Q2",291.105,891.993,45.513,32.275,1197.683,0,1419.215,1452.287,43.62,479.184,561.223,-560.294,0,3.129,1.384,0,"I",0,0,1.9,42266,"2007Q2",30559,"http://www.sec.gov/Archives/edgar/data/925178/0000925178-07-000018.txt",925178,"10-Q","MOVIE GALLERY INC","01.07.2007","10.08.2007"
"2139",30559,1,"31.12.2005",30559,"31.12.2005",2005,4,"INDL","C","D","STD","USD","2005Q4","2005Q4",337.275,1385.128,135.238,31.686,78.146,1083.083,493.131,1597.946,110.03,703.783,677.395,-212.818,0.07,1096.686,58.198,0,"I",0,0,5.61,42260,"2005Q4",30559,"http://www.sec.gov/Archives/edgar/data/925178/0000925178-06-000009.txt",925178,"10-K","MOVIE GALLERY INC","01.01.2006","24.03.2006"
"2140",30600,1,"30.06.2004",30600,"30.06.2004",2004,2,"INDL","C","D","STD","USD","2004Q2","2004Q2",13.55,23.247,8.685,21.045,6.085,4.093,12.139,18.229,NA,9.676,0.173,5.018,0,0,0.387,0,"I",0,0,0.14,42315,"2004Q2",30600,"http://www.sec.gov/Archives/edgar/data/922712/0000950134-05-006347.txt",922712,"10-Q","UNIMARK GROUP INC","30.06.2004","30.03.2005"
"2141",30612,1,"30.06.2006",30612,"30.06.2006",2006,2,"INDL","C","D","STD","USD","2006Q2","2006Q2",81.969,347.68,7.957,16.061,11.194,39.217,88.739,131.82,18.166,36.7,132.91,215.86,2.68,8.767,12.608,0,"A",0,0,37.9,42342,"2006Q2",30612,"http://www.sec.gov/Archives/edgar/data/896262/0001193125-06-158169.txt",896262,"10-Q","AMEDISYS INC","30.06.2006","01.08.2006"
"2143",30614,1,"31.12.2004",30614,"31.12.2004",2004,4,"INDL","C","D","STD","USD","2004Q4","2004Q4",19.873,27.018,3.609,7.351,0.038,0.484,5.332,5.816,-0.196,2.604,7.841,21.202,0,0,0.724,0,"A",0,0,10.04,42352,"2004Q4",30614,"http://www.sec.gov/Archives/edgar/data/924168/0001144204-05-009124.txt",924168,"10-K","FIBERSTARS INC /CA/","31.12.2004","30.03.2005"
"2145",30697,1,"30.06.2006",30697,"30.06.2006",2006,4,"INDL","C","D","STD","USD","2006Q2","2006Q4",1529.263,5502.437,100.837,113.159,23.074,1614.032,825.105,3046.219,244.01,870.02,1380.702,2456.218,331.433,250.317,394.467,861.075,"I",0,0,51.61,42522,"2006Q2",30697,"http://www.sec.gov/Archives/edgar/data/2135/0000950134-07-001053.txt",2135,"10-K","AFFILIATED COMPUTER SERVICES INC","30.06.2006","23.01.2007"
"2146",30697,1,"30.09.2006",30697,"30.09.2006",2007,1,"INDL","C","D","STD","USD","2006Q3","2007Q1",1583.061,5650.184,142.24,98.914,35.207,2356.013,857.383,3843.634,230.596,921.436,1385.438,1806.55,349.156,33.988,101.498,730.689,"I",0,0,51.86,42523,"2006Q3",30697,"http://www.sec.gov/Archives/edgar/data/2135/0000950134-07-001054.txt",2135,"10-Q","AFFILIATED COMPUTER SERVICES INC","30.09.2006","23.01.2007"
"2147",30697,1,"31.12.2006",30697,"31.12.2006",2007,2,"INDL","C","D","STD","USD","2006Q4","2007Q2",1791.781,5928.665,333.155,98.914,44.411,2566.577,819.297,4038.028,235.556,935.902,1426.761,1890.637,362.702,102.338,170.441,730.689,"I",0,0,48.84,42524,"2006Q4",30697,"http://www.sec.gov/Archives/edgar/data/2135/0000950134-07-003185.txt",2135,"10-Q","AFFILIATED COMPUTER SERVICES INC","31.12.2006","14.02.2007"
"2148",30710,1,"31.03.2006",30710,"31.03.2006",2006,1,"INDL","C","D","STD","USD","2006Q1","2006Q1",228.934,286.909,128.045,52.428,0,0,69.584,69.584,4.21,22.802,58.413,217.325,0,0,0.428,0,"I",0,0,12,42563,"2006Q1",30710,"http://www.sec.gov/Archives/edgar/data/928421/0001136261-06-000066.txt",928421,"10-Q","MATTSON TECHNOLOGY INC","02.04.2006","17.05.2006"
"2149",30710,1,"30.06.2006",30710,"30.06.2006",2006,2,"INDL","C","D","STD","USD","2006Q2","2006Q2",243.132,301.412,130.966,52.486,0,0,75.976,75.976,6.125,22.709,63.304,225.436,0,0,2.802,0,"I",0,0,9.77,42564,"2006Q2",30710,"http://www.sec.gov/Archives/edgar/data/928421/0001136261-06-000100.txt",928421,"10-Q","MATTSON TECHNOLOGY INC","02.07.2006","10.08.2006"
"2150",30714,1,"31.03.2007",30714,"31.03.2007",2006,4,"INDL","C","D","STD","USD","2007Q1","2006Q4",91.904,123.683,4.176,5.325,0.356,4.203,58.377,66.531,4.001,24.256,127.015,57.152,2.7,4.434,4.251,17.695,"A",0,0,27.19,42583,"2007Q1",30714,"http://www.sec.gov/Archives/edgar/data/927355/0001104659-07-047295.txt",927355,"10-K","TESSCO TECHNOLOGIES INC","01.04.2007","13.06.2007"
"2151",30714,1,"31.12.2006",30714,"31.12.2006",2006,3,"INDL","C","D","STD","USD","2006Q4","2006Q3",119.924,150.747,0,5.45,5.985,4.293,87.285,95.763,4.353,24.252,134.717,54.984,2.785,4.533,2.945,17.695,"A",0,0,21.59,42582,"2006Q4",30714,"http://www.sec.gov/Archives/edgar/data/927355/0001104659-07-008077.txt",927355,"10-Q","TESSCO TECHNOLOGIES INC","24.12.2006","07.02.2007"
"2152",30720,1,"31.03.2004",30720,"31.03.2004",2004,1,"INDL","C","D","STD","USD","2004Q1","2004Q1",81.832,495.431,20.327,98.283,356.335,190.925,419.096,658.598,16.791,30.483,67.132,-163.167,0,0,1.161,0,"I",0,0,0.38,42598,"2004Q1",30720,"http://www.sec.gov/Archives/edgar/data/916230/0001104659-04-014319.txt",916230,"10-Q","PROTECTION ONE INC","31.03.2004","13.05.2004"
"2153",30720,1,"30.06.2004",30720,"30.06.2004",2004,2,"INDL","C","D","STD","USD","2004Q2","2004Q2",93.268,491.991,31.991,98.283,356.218,190.925,428.726,671.768,16.896,29.54,67.273,-179.777,0,0,2.829,0,"I",0,0,0.29,42599,"2004Q2",30720,"http://www.sec.gov/Archives/edgar/data/916230/0001104659-04-024411.txt",916230,"10-Q","PROTECTION ONE INC","30.06.2004","16.08.2004"
"2154",30720,1,"30.09.2004",30720,"30.09.2004",2004,3,"INDL","C","D","STD","USD","2004Q3","2004Q3",90.395,475.018,23.312,98.283,547.022,0,615.357,671.383,16.373,29.122,67.528,-196.365,0,0,4.826,0,"I",0,0,0.27,42600,"2004Q3",30720,"http://www.sec.gov/Archives/edgar/data/916230/0001104659-04-036176.txt",916230,"10-Q","PROTECTION ONE INC","30.09.2004","15.11.2004"
"2155",30720,1,"31.12.2004",30720,"31.12.2004",2004,4,"INDL","C","D","STD","USD","2004Q4","2004Q4",96.563,461.044,53.454,98.283,395.417,110.34,469.123,638.653,12.748,31.152,67.326,-177.609,0,0,9.323,0,"I",0,0,0.38,42601,"2004Q4",30720,"http://www.sec.gov/Archives/edgar/data/916230/0001047469-05-006829.txt",916230,"10-K","PROTECTION ONE INC","31.12.2004","17.03.2005"
"2156",30783,1,"31.03.2005",30783,"31.03.2005",2005,1,"INDL","C","D","STD","USD","2005Q1","2005Q1",151.72,227.597,5.995,19.151,100.411,19.195,201.161,223.385,0.81,62.852,13.639,3.612,0,0,0.455,0,"I",0,0,1.81,42692,"2005Q1",30783,"http://www.sec.gov/Archives/edgar/data/924373/0000950148-05-000104.txt",924373,"10-Q","SPORTS CLUB CO INC","31.03.2005","03.10.2005"
"2157",30783,1,"30.06.2005",30783,"30.06.2005",2005,2,"INDL","C","D","STD","USD","2005Q2","2005Q2",154.588,228.931,8.894,19.151,100.389,19.103,203.47,225.172,1.45,61.785,14.318,3.159,0,0,0.666,0,"I",0,0,1.48,42693,"2005Q2",30783,"http://www.sec.gov/Archives/edgar/data/924373/0000950148-05-000105.txt",924373,"10-Q","SPORTS CLUB CO INC","30.06.2005","03.10.2005"
"2158",30783,1,"31.12.2004",30783,"31.12.2004",2004,4,"INDL","C","D","STD","USD","2004Q4","2004Q4",154.652,231.542,7.559,18.978,65.444,54.286,168.147,225.404,0.529,63.622,13.392,5.538,0,0,2.461,0,"I",0,0,1.83,42691,"2004Q4",30783,"http://www.sec.gov/Archives/edgar/data/924373/0000950148-05-000103.txt",924373,"10-K","SPORTS CLUB CO INC","31.12.2004","03.10.2005"
"2159",30870,1,"31.03.2005",30870,"31.03.2005",2005,3,"INDL","C","D","STD","USD","2005Q1","2005Q3",173.491,303.227,69.127,42.892,58.108,1.049,173.104,205.96,NA,15.161,63.778,97.267,4.241,0,4.836,0,"A",0,0,5.68,42802,"2005Q1",30870,"http://www.sec.gov/Archives/edgar/data/929940/0001104659-05-022189.txt",929940,"10-Q","ASPEN TECHNOLOGY INC /DE/","31.03.2005","10.05.2005"
"2160",30870,1,"30.06.2005",30870,"30.06.2005",2005,4,"INDL","C","D","STD","USD","2005Q2","2005Q4",147.759,244.242,68.149,43.066,1.042,0.338,143.783,172.117,NA,11.388,71.797,72.125,2.76,0,5.16,0,"A",0,0,5.2,42803,"2005Q2",30870,"http://www.sec.gov/Archives/edgar/data/929940/0001104659-05-043931.txt",929940,"10-K","ASPEN TECHNOLOGY INC /DE/","30.06.2005","13.09.2005"
"2161",30870,1,"30.09.2004",30870,"30.09.2004",2005,1,"INDL","C","D","STD","USD","2004Q3","2005Q1",191.979,320.518,92.555,42.025,58.366,1.628,179.699,213.314,NA,17.325,62.98,107.204,4.24,0,1.982,0,"A",0,0,6.99,42800,"2004Q3",30870,"http://www.sec.gov/Archives/edgar/data/929940/0001047469-05-006557.txt",929940,"10-Q","ASPEN TECHNOLOGY INC /DE/","30.09.2004","15.03.2005"
"2162",30870,1,"31.12.2004",30870,"31.12.2004",2005,2,"INDL","C","D","STD","USD","2004Q4","2005Q2",187.133,315.077,86.887,42.372,58.215,1.368,176.563,209.463,NA,16.355,71.439,105.614,4.242,0,4.036,0,"A",0,0,6.21,42801,"2004Q4",30870,"http://www.sec.gov/Archives/edgar/data/929940/0001047469-05-006558.txt",929940,"10-Q","ASPEN TECHNOLOGY INC /DE/","31.12.2004","15.03.2005"
"2163",30877,1,"31.12.2007",30877,"31.12.2007",2007,4,"INDL","C","D","STD","USD","2007Q4","2007Q4",136.75,439.794,4.5,14.026,55.204,86.467,110.06,267.528,16.904,247.53,192.902,172.266,57.902,0,64.261,0,"A",0,0,6.72,42829,"2007Q4",30877,"http://www.sec.gov/Archives/edgar/data/928658/0001008886-08-000022.txt",928658,"10-K","COVENANT TRANSPORTATION GROUP INC","31.12.2007","17.03.2008"
"2164",30891,1,"31.03.2004",30891,"31.03.2004",2004,1,"INDL","C","D","STD","USD","2004Q1","2004Q1",19.409,47.318,1.925,30.644,10.554,0,27.54,28.059,0.09,4.312,14.022,19.259,0,0,0.032,0,"I",0,0,0.68,42837,"2004Q1",30891,"http://www.sec.gov/Archives/edgar/data/311046/0000950136-04-001592.txt",311046,"10-Q","OPTICARE HEALTH SYSTEMS INC","31.03.2004","14.05.2004"
"2165",30891,1,"31.03.2005",30891,"31.03.2005",2005,1,"INDL","C","D","STD","USD","2005Q1","2005Q1",7.523,31.057,2.691,30.665,1.723,2.346,10.585,14.353,0.534,2.449,14.044,16.704,0,0.075,0.063,0,"I",0,0,0.28,42841,"2005Q1",30891,"http://www.sec.gov/Archives/edgar/data/311046/0000950136-05-002858.txt",311046,"10-Q","OPTICARE HEALTH SYSTEMS INC","31.03.2005","16.05.2005"
"2166",30891,1,"30.06.2004",30891,"30.06.2004",2004,2,"INDL","C","D","STD","USD","2004Q2","2004Q2",18.841,45.825,2.362,30.687,9.306,0.063,26.911,27.513,0.162,4.037,14.866,18.312,0,0,0.207,0,"I",0,0,0.42,42838,"2004Q2",30891,"http://www.sec.gov/Archives/edgar/data/311046/0000950136-04-002882.txt",311046,"10-Q","OPTICARE HEALTH SYSTEMS INC","30.06.2004","02.09.2004"
"2167",30891,1,"30.09.2004",30891,"30.09.2004",2004,3,"INDL","C","D","STD","USD","2004Q3","2004Q3",17.273,43.549,2.95,30.672,10.09,0.078,26.829,27.42,-0.309,3.732,14.178,16.129,0,0.025,0.328,0,"I",0,0,0.27,42839,"2004Q3",30891,"http://www.sec.gov/Archives/edgar/data/311046/0000950136-04-003993.txt",311046,"10-Q","OPTICARE HEALTH SYSTEMS INC","30.09.2004","15.11.2004"
"2168",30939,1,"31.03.2004",30939,"31.03.2004",2004,1,"INDL","C","D","STD","USD","2004Q1","2004Q1",20.884,36.209,0.192,3.944,8.748,6.285,18.513,24.798,0.752,2.49,12.136,11.037,0,0,0.286,0,"I",0,0,2.42,42900,"2004Q1",30939,"http://www.sec.gov/Archives/edgar/data/853695/0000950134-04-006849.txt",853695,"10-Q","DIGITAL RECORDERS INC","31.03.2004","06.05.2004"
"2169",30939,1,"31.03.2005",30939,"31.03.2005",2005,1,"INDL","C","D","STD","USD","2005Q1","2005Q1",21.205,37.818,0.819,9.661,7.816,0.231,14.934,15.541,-0.38,3.743,10.629,21.771,0.376,0,0.566,0,"I",0,0,2.31,42904,"2005Q1",30939,"http://www.sec.gov/Archives/edgar/data/853695/0000950134-05-010374.txt",853695,"10-Q","DIGITAL RECORDERS INC","31.03.2005","17.05.2005"
"2170",30939,1,"30.06.2004",30939,"30.06.2004",2004,2,"INDL","C","D","STD","USD","2004Q2","2004Q2",22.025,37.363,0.973,7.974,8.425,0.837,15.504,16.341,0.407,2.597,11.746,20.644,0,0,0.163,0,"I",0,0,6.93,42901,"2004Q2",30939,"http://www.sec.gov/Archives/edgar/data/853695/0000950134-04-012625.txt",853695,"10-Q","DIGITAL RECORDERS INC","30.06.2004","20.08.2004"
"2171",30939,1,"30.06.2005",30939,"30.06.2005",2005,2,"INDL","C","D","STD","USD","2005Q2","2005Q2",22.418,37.719,0.53,9.691,6.435,0.07,14.593,15.033,0.051,3.688,12.666,22.082,0.37,0,0.303,0,"I",0,0,2.24,42905,"2005Q2",30939,"http://www.sec.gov/Archives/edgar/data/853695/0000950134-05-016033.txt",853695,"10-Q","DIGITAL RECORDERS INC","30.06.2005","15.08.2005"
"2172",30939,1,"30.09.2004",30939,"30.09.2004",2004,3,"INDL","C","D","STD","USD","2004Q3","2004Q3",21.368,36.754,0.552,8.316,8.065,0.694,15.195,15.889,0.49,2.944,11.507,20.286,0,0,0.379,0,"I",0,0,4.83,42902,"2004Q3",30939,"http://www.sec.gov/Archives/edgar/data/853695/0000950134-04-017638.txt",853695,"10-Q","DIGITAL RECORDERS INC","30.09.2004","15.11.2004"
"2173",30939,1,"30.09.2005",30939,"30.09.2005",2005,3,"INDL","C","D","STD","USD","2005Q3","2005Q3",21.878,37.087,0.687,9.699,6.945,0.065,15.708,16.171,-1.259,3.662,10.89,20.312,0.398,0,0.468,0,"I",0,0,2.543,42906,"2005Q3",30939,"http://www.sec.gov/Archives/edgar/data/853695/0000950134-05-021556.txt",853695,"10-Q","DIGITAL RECORDERS INC","30.09.2005","14.11.2005"
"2174",30939,1,"31.12.2004",30939,"31.12.2004",2004,4,"INDL","C","D","STD","USD","2004Q4","2004Q4",20.876,38.041,0.841,9.599,6.159,0.653,12.929,13.959,-2.339,3.562,12.384,23.641,0.377,0,1.777,0,"I",0,0,3.9,42903,"2004Q4",30939,"http://www.sec.gov/Archives/edgar/data/853695/0000950134-05-006671.txt",853695,"10-K","DIGITAL RECORDERS INC","31.12.2004","01.04.2005"
"2175",30939,1,"31.12.2005",30939,"31.12.2005",2005,4,"INDL","C","D","STD","USD","2005Q4","2005Q4",18.601,33.548,0.807,9.734,6.205,0.068,14.64,15.09,-1.954,3.741,11.16,17.566,0.382,0,1.694,0,"I",0,0,1.53,42907,"2005Q4",30939,"http://www.sec.gov/Archives/edgar/data/853695/0000950134-06-007386.txt",853695,"10-K","DIGITAL RECORDERS INC","31.12.2005","17.04.2006"
"2176",30964,1,"31.03.2004",30964,"31.03.2004",2003,4,"INDL","C","D","STD","USD","2004Q1","2003Q4",13.818,15.417,1.23,8.752,2.508,0,15.2,15.2,NA,0.984,2.487,0.217,0,0,1.266,0,"A",0,0,1.17,42952,"2004Q1",30964,"http://www.sec.gov/Archives/edgar/data/923601/0001116502-04-001792.txt",923601,"10-K","SINGING MACHINE CO INC","31.03.2004","15.07.2004"
"2177",30964,1,"30.06.2004",30964,"30.06.2004",2004,1,"INDL","C","D","STD","USD","2004Q2","2004Q1",11.214,12.635,1.177,8.802,2.874,0,13.885,13.885,-0.951,0.87,3.857,-1.25,0,0,0.019,0,"A",0,0,0.5,42953,"2004Q2",30964,"http://www.sec.gov/Archives/edgar/data/923601/0001116502-04-002097.txt",923601,"10-Q","SINGING MACHINE CO INC","30.06.2004","16.08.2004"
"2178",30971,1,"31.03.2004",30971,"31.03.2004",2004,1,"INDL","C","D","STD","USD","2004Q1","2004Q1",10.191,23.263,0.908,12.438,0,6.22,5.482,11.702,0.718,0.193,12.666,11.561,0,0.189,0.04,0,"I",0,0,1.9,42968,"2004Q1",30971,"http://www.sec.gov/Archives/edgar/data/886432/0000950134-04-007745.txt",886432,"10-Q","HEALTH FITNESS CORP /MN/","31.03.2004","17.05.2004"
"2179",30971,1,"30.06.2004",30971,"30.06.2004",2004,2,"INDL","C","D","STD","USD","2004Q2","2004Q2",8.823,21.122,0,12.508,0,4.27,4.72,8.99,0.996,0.178,13.13,12.132,0,0.193,0.05,0,"I",0,0,1.68,42969,"2004Q2",30971,"http://www.sec.gov/Archives/edgar/data/886432/0000950134-04-012145.txt",886432,"10-Q","HEALTH FITNESS CORP /MN/","30.06.2004","12.08.2004"
"2180",30971,1,"31.12.2007",30971,"31.12.2007",2007,4,"INDL","C","D","STD","USD","2007Q4","2007Q4",17.836,35.962,1.946,19.929,0,0,9.376,9.484,0.623,1.401,19.236,26.478,0.108,0.774,0.993,0,"I",0,0,2.65,42983,"2007Q4",30971,"http://www.sec.gov/Archives/edgar/data/886432/0000950137-08-004368.txt",886432,"10-K","Health Fitness Corp /MN/","31.12.2007","26.03.2008"
"2181",31012,1,"30.09.2005",31012,"30.09.2005",2005,3,"INDL","C","D","STD","USD","2005Q3","2005Q3",38.765,40.006,0.003,14.31,23.723,0,35.175,35.198,-0.689,0.772,26.899,4.808,0,0,0.155,0,"I",0,0,0.4,43001,"2005Q3",31012,"http://www.sec.gov/Archives/edgar/data/922408/0000922408-05-000011.txt",922408,"10-Q","FIVE STAR PRODUCTS INC","30.09.2005","14.11.2005"
"2182",31012,1,"31.12.2005",31012,"31.12.2005",2005,4,"INDL","C","D","STD","USD","2005Q4","2005Q4",34.864,36.184,0.003,14.396,22.564,0,31.365,31.385,0.49,0.712,21.734,4.799,0,0,0.174,0,"I",0,0,0.18,43002,"2005Q4",31012,"http://www.sec.gov/Archives/edgar/data/922408/0000922408-06-000002.txt",922408,"10-K","FIVE STAR PRODUCTS INC","31.12.2005","31.03.2006"
"2183",31012,1,"31.12.2007",31012,"31.12.2007",2007,4,"INDL","C","D","STD","USD","2007Q4","2007Q4",39.842,41.09,0.003,16.509,19.303,2.8,31.514,34.314,0.253,0.833,24.987,6.776,0,3.4,0.663,0,"I",0,0,0.685,43010,"2007Q4",31012,"http://www.sec.gov/Archives/edgar/data/922408/0001214659-08-000715.txt",922408,"10-K","FIVE STAR PRODUCTS INC","31.12.2007","31.03.2008"
"2184",31055,1,"31.12.2007",31055,"31.12.2007",2007,4,"INDL","C","D","STD","USD","2007Q4","2007Q4",1.434,1.976,0.339,31.927,0.706,0.038,2.074,2.112,-0.554,0.165,1.582,-0.136,0,0,0.005,0,"A",0,0,0.2,43083,"2007Q4",31055,"http://www.sec.gov/Archives/edgar/data/786620/0001104659-08-021263.txt",786620,"10-K","CIMETRIX INC","31.12.2007","31.03.2008"
"2185",31096,1,"31.03.2004",31096,"31.03.2004",2003,4,"INDL","C","D","STD","USD","2004Q1","2003Q4",32.464,47.858,2.788,8.19,17.443,0.158,33.637,33.795,-4.938,1.41,42.696,14.063,0,0.033,0.538,0,"I",0,0,4.48,43100,"2004Q1",31096,"http://www.sec.gov/Archives/edgar/data/921878/0001193125-04-118080.txt",921878,"10-K","DRUGMAX INC","31.03.2004","14.07.2004"
"2186",31193,1,"31.03.2006",31193,"31.03.2006",2006,1,"INDL","C","D","STD","USD","2006Q1","2006Q1",59.885,181.867,21.107,67.439,3.348,15.56,43.82,67.129,NA,10.569,27.921,64.75,5.546,0.008,0.662,0,"I",0,0,2.9,43284,"2006Q1",31193,"http://www.sec.gov/Archives/edgar/data/924642/0001068800-06-000393.txt",924642,"10-Q","APPLIED DIGITAL SOLUTIONS INC","31.03.2006","09.05.2006"
"2187",31193,1,"31.03.2007",31193,"31.03.2007",2007,1,"INDL","C","D","STD","USD","2007Q1","2007Q1",63.465,179.963,26.28,67.552,9.232,17.254,53.57,81.201,-6.442,12.272,22.671,40.33,5.416,0,0.728,0,"I",0,0,1.57,43288,"2007Q1",31193,"http://www.sec.gov/Archives/edgar/data/924642/0001068800-07-001267.txt",924642,"10-Q","APPLIED DIGITAL SOLUTIONS INC","31.03.2007","10.05.2007"
"2188",31193,1,"30.09.2005",31193,"30.09.2005",2005,3,"INDL","C","D","STD","USD","2005Q3","2005Q3",56.309,183.931,20.697,67.033,7.553,3.714,42.871,57.517,-2.625,10.791,27.805,73.388,6.667,22.101,1.718,1.179,"I",0,0,2.85,43282,"2005Q3",31193,"http://www.sec.gov/Archives/edgar/data/924642/0001068800-05-000673.txt",924642,"10-Q","APPLIED DIGITAL SOLUTIONS INC","30.09.2005","08.11.2005"
"2189",31193,1,"30.09.2006",31193,"30.09.2006",2006,3,"INDL","C","D","STD","USD","2006Q3","2006Q3",55.739,181.403,16.238,67.885,6.185,13.989,49.986,71.96,NA,11.321,20.923,61.084,5.081,1,2.854,0,"I",0,0,1.62,43286,"2006Q3",31193,"http://www.sec.gov/Archives/edgar/data/924642/0001068800-06-001392.txt",924642,"10-Q","APPLIED DIGITAL SOLUTIONS INC","30.09.2006","09.11.2006"
"2190",31193,1,"30.09.2007",31193,"30.09.2007",2007,3,"INDL","C","D","STD","USD","2007Q3","2007Q3",60.002,174.729,14.498,70.416,15.142,16.746,55.531,81.197,NA,12.967,4.774,35.28,5.092,4.277,1.981,0,"I",0,0,0.92,43290,"2007Q3",31193,"http://www.sec.gov/Archives/edgar/data/924642/0001362310-07-002863.txt",924642,"10-Q","APPLIED DIGITAL SOLUTIONS INC","30.09.2007","09.11.2007"
"2191",31193,1,"31.12.2004",31193,"31.12.2004",2004,4,"INDL","C","D","STD","USD","2004Q4","2004Q4",58.692,140.188,31.166,56.441,2.044,2.288,37.668,45.031,-1.494,7.864,31.434,40.844,0,5.966,1.326,0,"I",0,0,6.75,43279,"2004Q4",31193,"http://www.sec.gov/Archives/edgar/data/924642/0001068800-05-000159.txt",924642,"10-K","APPLIED DIGITAL SOLUTIONS INC","31.12.2004","09.03.2005"
"2192",31193,1,"31.12.2005",31193,"31.12.2005",2005,4,"INDL","C","D","STD","USD","2005Q4","2005Q4",64.934,185.988,22.727,67.039,3.645,15.692,46.685,69.68,-3.393,11.12,34.599,66.546,5.644,NA,2.125,0,"I",0,0,2.86,43283,"2005Q4",31193,"http://www.sec.gov/Archives/edgar/data/924642/0001068800-06-000201.txt",924642,"10-K","APPLIED DIGITAL SOLUTIONS INC","31.12.2005","15.03.2006"
"2193",31234,1,"28.02.2005",31234,"28.02.2005",2004,3,"INDL","C","D","STD","USD","2005Q1","2004Q3",4.613,13.091,1.129,4.547,0.561,2.25,4.411,7.407,0.136,7.038,5.868,5.684,0,0.001,1.192,0,"A",0,0,0.7,43382,"2005Q1",31234,"http://www.sec.gov/Archives/edgar/data/928659/0001193125-05-079472.txt",928659,"10-Q","TELETOUCH COMMUNICATIONS INC","28.02.2005","19.04.2005"
