gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,curcdq,datacqtr,datafqtr,cik,costat
029392,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000915389,A
029397,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000913665,I
029397,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000913665,I
029397,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000913665,I
029397,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000913665,I
029406,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000913586,I
029406,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000913586,I
029406,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000913586,I
029406,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000913586,I
029433,30/06/2004,2004,1,INDL,C,D,STD,USD,2004Q2,2004Q1,0000911650,A
029433,30/09/2004,2004,2,INDL,C,D,STD,USD,2004Q3,2004Q2,0000911650,A
029433,31/12/2004,2004,3,INDL,C,D,STD,USD,2004Q4,2004Q3,0000911650,A
029433,31/03/2005,2004,4,INDL,C,D,STD,USD,2005Q1,2004Q4,0000911650,A
029435,30/06/2004,2004,3,INDL,C,D,STD,USD,2004Q2,2004Q3,0000722392,I
029435,30/09/2004,2004,4,INDL,C,D,STD,USD,2004Q3,2004Q4,0000722392,I
029435,31/12/2004,2005,1,INDL,C,D,STD,USD,2004Q4,2005Q1,0000722392,I
029435,31/03/2005,2005,2,INDL,C,D,STD,USD,2005Q1,2005Q2,0000722392,I
029449,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000914156,A
029449,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000914156,A
029449,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000914156,A
029449,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000914156,A
029453,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000003570,A
029453,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000003570,A
029453,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000003570,A
029453,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000003570,A
029461,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000913616,I
029461,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000913616,I
029461,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000913616,I
029461,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000913616,I
029497,30/06/2004,2004,1,INDL,C,D,STD,USD,2004Q2,2004Q1,0000912088,I
029497,30/09/2004,2004,2,INDL,C,D,STD,USD,2004Q3,2004Q2,0000912088,I
029497,31/12/2004,2004,3,INDL,C,D,STD,USD,2004Q4,2004Q3,0000912088,I
029511,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000912513,I
029511,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000912513,I
029511,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000912513,I
029511,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000912513,I
029514,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000796374,I
029514,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000796374,I
029514,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000796374,I
029514,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000796374,I
029517,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000910329,A
029517,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000910329,A
029517,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000910329,A
029517,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000910329,A
029577,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000838796,A
029577,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000838796,A
029577,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000838796,A
029577,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000838796,A
029608,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000914397,A
029608,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000914397,A
029608,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000914397,A
029608,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000914397,A
029609,30/06/2004,2004,4,INDL,C,D,STD,USD,2004Q2,2004Q4,0000910406,A
029609,30/09/2004,2005,1,INDL,C,D,STD,USD,2004Q3,2005Q1,0000910406,A
029609,31/12/2004,2005,2,INDL,C,D,STD,USD,2004Q4,2005Q2,0000910406,A
029609,31/03/2005,2005,3,INDL,C,D,STD,USD,2005Q1,2005Q3,0000910406,A
029612,30/06/2004,2004,4,INDL,C,D,STD,USD,2004Q2,2004Q4,0000865941,A
029612,30/09/2004,2005,1,INDL,C,D,STD,USD,2004Q3,2005Q1,0000865941,A
029612,31/12/2004,2005,2,INDL,C,D,STD,USD,2004Q4,2005Q2,0000865941,A
029612,31/03/2005,2005,3,INDL,C,D,STD,USD,2005Q1,2005Q3,0000865941,A
029616,30/06/2004,2004,3,INDL,C,D,STD,USD,2004Q2,2004Q3,0000895329,I
029616,30/09/2004,2004,4,INDL,C,D,STD,USD,2004Q3,2004Q4,0000895329,I
029616,31/12/2004,2005,1,INDL,C,D,STD,USD,2004Q4,2005Q1,0000895329,I
029616,31/03/2005,2005,2,INDL,C,D,STD,USD,2005Q1,2005Q2,0000895329,I
029621,31/07/2004,2004,4,INDL,C,D,STD,USD,2004Q2,2004Q4,0000914712,A
029621,31/10/2004,2005,1,INDL,C,D,STD,USD,2004Q3,2005Q1,0000914712,A
029621,31/01/2005,2005,2,INDL,C,D,STD,USD,2004Q4,2005Q2,0000914712,A
029621,30/04/2005,2005,3,INDL,C,D,STD,USD,2005Q1,2005Q3,0000914712,A
029634,30/06/2004,2004,3,INDL,C,D,STD,USD,2004Q2,2004Q3,0000915324,I
029634,30/09/2004,2004,4,INDL,C,D,STD,USD,2004Q3,2004Q4,0000915324,I
029634,31/12/2004,2005,1,INDL,C,D,STD,USD,2004Q4,2005Q1,0000915324,I
029634,31/03/2005,2005,2,INDL,C,D,STD,USD,2005Q1,2005Q2,0000915324,I
029647,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000914536,I
029647,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000914536,I
029647,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000914536,I
029647,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000914536,I
029661,30/06/2004,2004,3,INDL,C,D,STD,USD,2004Q2,2004Q3,0000916238,I
029661,30/09/2004,2004,4,INDL,C,D,STD,USD,2004Q3,2004Q4,0000916238,I
029661,31/12/2004,2005,1,INDL,C,D,STD,USD,2004Q4,2005Q1,0000916238,I
029661,31/03/2005,2005,2,INDL,C,D,STD,USD,2005Q1,2005Q2,0000916238,I
029668,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000911151,I
029668,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000911151,I
029668,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000911151,I
029668,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000911151,I
029669,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000914670,I
029669,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000914670,I
029669,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000914670,I
029669,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000914670,I
029675,30/06/2004,2004,3,INDL,C,D,STD,USD,2004Q2,2004Q3,0000869495,A
029675,30/09/2004,2004,4,INDL,C,D,STD,USD,2004Q3,2004Q4,0000869495,A
029675,31/12/2004,2005,1,INDL,C,D,STD,USD,2004Q4,2005Q1,0000869495,A
029675,31/03/2005,2005,2,INDL,C,D,STD,USD,2005Q1,2005Q2,0000869495,A
029692,31/07/2004,2004,4,INDL,C,D,STD,USD,2004Q2,2004Q4,0000916314,A
029692,31/10/2004,2005,1,INDL,C,D,STD,USD,2004Q3,2005Q1,0000916314,A
029692,31/01/2005,2005,2,INDL,C,D,STD,USD,2004Q4,2005Q2,0000916314,A
029692,30/04/2005,2005,3,INDL,C,D,STD,USD,2005Q1,2005Q3,0000916314,A
029698,31/07/2004,2004,1,INDL,C,D,STD,USD,2004Q2,2004Q1,0000915358,A
029698,31/10/2004,2004,2,INDL,C,D,STD,USD,2004Q3,2004Q2,0000915358,A
029698,31/01/2005,2004,3,INDL,C,D,STD,USD,2004Q4,2004Q3,0000915358,A
029698,30/04/2005,2004,4,INDL,C,D,STD,USD,2005Q1,2004Q4,0000915358,A
029705,31/07/2004,2004,1,INDL,C,D,STD,USD,2004Q2,2004Q1,0000915779,A
029705,31/10/2004,2004,2,INDL,C,D,STD,USD,2004Q3,2004Q2,0000915779,A
029705,31/01/2005,2004,3,INDL,C,D,STD,USD,2004Q4,2004Q3,0000915779,A
029705,30/04/2005,2004,4,INDL,C,D,STD,USD,2005Q1,2004Q4,0000915779,A
029706,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000902635,I
029706,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000902635,I
029706,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000902635,I
029706,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000902635,I
029708,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,,I
029708,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,,I
029708,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,,I
029708,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,,I
029709,30/06/2004,2004,1,INDL,C,D,STD,USD,2004Q2,2004Q1,0000916235,I
029709,30/09/2004,2004,2,INDL,C,D,STD,USD,2004Q3,2004Q2,0000916235,I
029709,31/12/2004,2004,3,INDL,C,D,STD,USD,2004Q4,2004Q3,0000916235,I
029709,31/03/2005,2004,4,INDL,C,D,STD,USD,2005Q1,2004Q4,0000916235,I
029717,30/06/2004,2004,4,INDL,C,D,STD,USD,2004Q2,2004Q4,0000916271,I
029722,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000915778,A
029722,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000915778,A
029722,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000915778,A
029722,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000915778,A
029729,30/06/2004,2004,4,INDL,C,D,STD,USD,2004Q2,2004Q4,0000918112,A
029729,30/09/2004,2005,1,INDL,C,D,STD,USD,2004Q3,2005Q1,0000918112,A
029729,31/12/2004,2005,2,INDL,C,D,STD,USD,2004Q4,2005Q2,0000918112,A
029729,31/03/2005,2005,3,INDL,C,D,STD,USD,2005Q1,2005Q3,0000918112,A
029733,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000916076,A
029733,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000916076,A
029733,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000916076,A
029733,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000916076,A
029734,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000911109,A
029734,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000911109,A
029734,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000911109,A
029734,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000911109,A
029736,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000916365,A
029736,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000916365,A
029736,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000916365,A
029736,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000916365,A
029741,31/07/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000915909,I
029741,31/10/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000915909,I
029741,31/01/2005,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000915909,I
029741,30/04/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000915909,I
029746,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000915866,A
029746,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000915866,A
029746,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000915866,A
029746,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000915866,A
029751,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000915913,A
029751,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000915913,A
029751,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000915913,A
029751,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000915913,A
029755,30/06/2004,2004,3,INDL,C,D,STD,USD,2004Q2,2004Q3,0000915840,A
029755,30/09/2004,2004,4,INDL,C,D,STD,USD,2004Q3,2004Q4,0000915840,A
029755,31/12/2004,2005,1,INDL,C,D,STD,USD,2004Q4,2005Q1,0000915840,A
029755,31/03/2005,2005,2,INDL,C,D,STD,USD,2005Q1,2005Q2,0000915840,A
029757,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000917321,I
029757,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000917321,I
029757,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000917321,I
029757,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000917321,I
029762,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000916529,A
029762,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000916529,A
029762,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000916529,A
029762,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000916529,A
029764,30/06/2004,2004,4,INDL,C,D,STD,USD,2004Q2,2004Q4,0001029738,I
029764,30/09/2004,2005,1,INDL,C,D,STD,USD,2004Q3,2005Q1,0001029738,I
029764,31/12/2004,2005,2,INDL,C,D,STD,USD,2004Q4,2005Q2,0001029738,I
029764,31/03/2005,2005,3,INDL,C,D,STD,USD,2005Q1,2005Q3,0001029738,I
029772,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001084475,A
029772,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001084475,A
029772,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001084475,A
029772,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001084475,A
029791,30/06/2004,2004,1,INDL,C,D,STD,USD,2004Q2,2004Q1,0000918386,I
029791,30/09/2004,2004,2,INDL,C,D,STD,USD,2004Q3,2004Q2,0000918386,I
029791,31/12/2004,2004,3,INDL,C,D,STD,USD,2004Q4,2004Q3,0000918386,I
029791,31/03/2005,2004,4,INDL,C,D,STD,USD,2005Q1,2004Q4,0000918386,I
029816,30/06/2004,2004,1,INDL,C,D,STD,USD,2004Q2,2004Q1,0000918573,A
029816,30/09/2004,2004,2,INDL,C,D,STD,USD,2004Q3,2004Q2,0000918573,A
029816,31/12/2004,2004,3,INDL,C,D,STD,USD,2004Q4,2004Q3,0000918573,A
029816,31/03/2005,2004,4,INDL,C,D,STD,USD,2005Q1,2004Q4,0000918573,A
029818,31/07/2004,2004,3,INDL,C,D,STD,USD,2004Q2,2004Q3,0000917126,I
029818,31/10/2004,2004,4,INDL,C,D,STD,USD,2004Q3,2004Q4,0000917126,I
029818,31/01/2005,2005,1,INDL,C,D,STD,USD,2004Q4,2005Q1,0000917126,I
029823,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001160513,I
029823,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001160513,I
029823,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001160513,I
029823,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001160513,I
029829,30/06/2004,2004,4,INDL,C,D,STD,USD,2004Q2,2004Q4,0000915127,I
029829,30/09/2004,2005,1,INDL,C,D,STD,USD,2004Q3,2005Q1,0000915127,I
029829,31/12/2004,2005,2,INDL,C,D,STD,USD,2004Q4,2005Q2,0000915127,I
029829,31/03/2005,2005,3,INDL,C,D,STD,USD,2005Q1,2005Q3,0000915127,I
029830,30/06/2004,2004,3,INDL,C,D,STD,USD,2004Q2,2004Q3,0001636023,A
029830,30/09/2004,2004,4,INDL,C,D,STD,USD,2004Q3,2004Q4,0001636023,A
029830,31/12/2004,2005,1,INDL,C,D,STD,USD,2004Q4,2005Q1,0001636023,A
029830,31/03/2005,2005,2,INDL,C,D,STD,USD,2005Q1,2005Q2,0001636023,A
029837,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000882796,A
029837,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000882796,A
029837,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000882796,A
029837,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000882796,A
029846,31/07/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000095585,I
029846,31/10/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000095585,I
029846,31/01/2005,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000095585,I
029846,30/04/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000095585,I
029864,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000917857,I
029864,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000917857,I
029864,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000917857,I
029864,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000917857,I
029870,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000917470,A
029870,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000917470,A
029870,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000917470,A
029870,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000917470,A
029886,30/06/2004,2004,1,INDL,C,D,STD,USD,2004Q2,2004Q1,0000866535,I
029886,30/09/2004,2004,2,INDL,C,D,STD,USD,2004Q3,2004Q2,0000866535,I
029886,31/12/2004,2004,3,INDL,C,D,STD,USD,2004Q4,2004Q3,0000866535,I
029886,31/03/2005,2004,4,INDL,C,D,STD,USD,2005Q1,2004Q4,0000866535,I
029887,30/06/2004,2004,4,INDL,C,D,STD,USD,2004Q2,2004Q4,0001470215,I
029887,30/09/2004,2005,1,INDL,C,D,STD,USD,2004Q3,2005Q1,0001470215,I
029887,31/12/2004,2005,2,INDL,C,D,STD,USD,2004Q4,2005Q2,0001470215,I
029887,31/03/2005,2005,3,INDL,C,D,STD,USD,2005Q1,2005Q3,0001470215,I
029894,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000918541,A
029894,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000918541,A
029894,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000918541,A
029894,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000918541,A
029900,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000918581,A
029900,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000918581,A
029900,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000918581,A
029900,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000918581,A
029901,31/07/2004,2004,4,INDL,C,D,STD,USD,2004Q2,2004Q4,0000900075,A
029901,31/10/2004,2005,1,INDL,C,D,STD,USD,2004Q3,2005Q1,0000900075,A
029901,31/01/2005,2005,2,INDL,C,D,STD,USD,2004Q4,2005Q2,0000900075,A
029901,30/04/2005,2005,3,INDL,C,D,STD,USD,2005Q1,2005Q3,0000900075,A
029909,31/07/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000888455,I
029909,31/10/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000888455,I
029909,31/01/2005,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000888455,I
029909,30/04/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000888455,I
029910,30/06/2004,2004,4,INDL,C,D,STD,USD,2004Q2,2004Q4,0000918965,A
029910,30/09/2004,2005,1,INDL,C,D,STD,USD,2004Q3,2005Q1,0000918965,A
029910,31/12/2004,2005,2,INDL,C,D,STD,USD,2004Q4,2005Q2,0000918965,A
029910,31/03/2005,2005,3,INDL,C,D,STD,USD,2005Q1,2005Q3,0000918965,A
029921,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000917523,A
029921,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000917523,A
029921,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000917523,A
029921,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000917523,A
029930,30/06/2004,2004,1,INDL,C,D,STD,USD,2004Q2,2004Q1,0000918251,A
029930,30/09/2004,2004,2,INDL,C,D,STD,USD,2004Q3,2004Q2,0000918251,A
029930,31/12/2004,2004,3,INDL,C,D,STD,USD,2004Q4,2004Q3,0000918251,A
029930,31/03/2005,2004,4,INDL,C,D,STD,USD,2005Q1,2004Q4,0000918251,A
029934,31/08/2004,2004,1,INDL,C,D,STD,USD,2004Q3,2004Q1,0000918027,I
029934,30/11/2004,2004,2,INDL,C,D,STD,USD,2004Q4,2004Q2,0000918027,I
029934,28/02/2005,2004,3,INDL,C,D,STD,USD,2005Q1,2004Q3,0000918027,I
029934,31/05/2005,2004,4,INDL,C,D,STD,USD,2005Q2,2004Q4,0000918027,I
029939,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000919015,I
029939,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000919015,I
029939,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000919015,I
029939,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000919015,I
029942,30/06/2004,2004,3,INDL,C,D,STD,USD,2004Q2,2004Q3,0001029506,I
029942,30/09/2004,2004,4,INDL,C,D,STD,USD,2004Q3,2004Q4,0001029506,I
029942,31/12/2004,2005,1,INDL,C,D,STD,USD,2004Q4,2005Q1,0001029506,I
029942,31/03/2005,2005,2,INDL,C,D,STD,USD,2005Q1,2005Q2,0001029506,I
029953,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000918765,I
029953,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000918765,I
029953,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000918765,I
029953,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000918765,I
029964,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000918580,A
029964,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000918580,A
029964,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000918580,A
029964,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000918580,A
029965,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001000048,I
029965,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001000048,I
029965,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001000048,I
029965,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001000048,I
029968,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000918160,A
029968,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000918160,A
029968,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000918160,A
029968,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000918160,A
029992,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000887023,I
029992,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000887023,I
029992,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000887023,I
029992,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000887023,I
029997,30/06/2004,2004,4,INDL,C,D,STD,USD,2004Q2,2004Q4,0000892653,I
029997,30/09/2004,2005,1,INDL,C,D,STD,USD,2004Q3,2005Q1,0000892653,I
029997,31/12/2004,2005,2,INDL,C,D,STD,USD,2004Q4,2005Q2,0000892653,I
029997,31/03/2005,2005,3,INDL,C,D,STD,USD,2005Q1,2005Q3,0000892653,I
030005,31/08/2004,2004,2,INDL,C,D,STD,USD,2004Q3,2004Q2,0000915355,I
030005,30/11/2004,2004,3,INDL,C,D,STD,USD,2004Q4,2004Q3,0000915355,I
030005,28/02/2005,2004,4,INDL,C,D,STD,USD,2005Q1,2004Q4,0000915355,I
030005,31/05/2005,2005,1,INDL,C,D,STD,USD,2005Q2,2005Q1,0000915355,I
030006,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000918946,I
030006,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000918946,I
030006,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000918946,I
030006,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000918946,I
030007,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000881524,A
030007,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000881524,A
